,Device ID,Network,is 2g,is 3g,is 4g,is 5g
4226,5963,3G,1.0,1.0,0.0,0.0
4227,5948,4G,1.0,1.0,1.0,0.0
4228,5852,4G,1.0,1.0,1.0,0.0
4229,5853,3G,1.0,1.0,0.0,0.0
4230,5834,4G,1.0,1.0,1.0,0.0
4231,5826,3G,1.0,1.0,0.0,0.0
4232,5825,3G,1.0,1.0,0.0,0.0
4233,5824,3G,1.0,1.0,0.0,0.0
4234,5755,4G,1.0,1.0,1.0,0.0
4235,5682,3G,1.0,1.0,0.0,0.0
4236,5620,3G,1.0,1.0,0.0,0.0
4237,5659,3G,1.0,1.0,0.0,0.0
4238,5552,,,,,
4239,5511,4G,1.0,1.0,1.0,0.0
4240,5499,3G,1.0,1.0,0.0,0.0
4241,5455,,,,,
4242,5376,3G,1.0,1.0,0.0,0.0
4243,5425,,,,,
4244,5402,3G,1.0,1.0,0.0,0.0
4245,5330,4G,1.0,1.0,1.0,0.0
4246,5320,3G,1.0,1.0,0.0,0.0
4247,5277,3G,1.0,1.0,0.0,0.0
4248,5470,3G,1.0,1.0,0.0,0.0
4249,5269,3G,1.0,1.0,0.0,0.0
4250,5240,4G,1.0,1.0,1.0,0.0
4251,5173,4G,1.0,1.0,1.0,0.0
4252,5136,3G,1.0,1.0,0.0,0.0
4253,5135,3G,1.0,1.0,0.0,0.0
4254,5134,3G,1.0,1.0,0.0,0.0
4255,5133,3G,1.0,1.0,0.0,0.0
4256,5647,3G,1.0,1.0,0.0,0.0
4257,4893,4G,1.0,1.0,1.0,0.0
4258,5006,4G,1.0,1.0,1.0,0.0
4259,5007,3G,1.0,1.0,0.0,0.0
4260,5004,3G,1.0,1.0,0.0,0.0
4261,4983,3G,1.0,1.0,0.0,0.0
4262,4962,3G,1.0,1.0,0.0,0.0
4263,4880,3G,1.0,1.0,0.0,0.0
4264,4873,4G,1.0,1.0,1.0,0.0
4265,4597,3G,1.0,1.0,0.0,0.0
4266,4776,3G,1.0,1.0,0.0,0.0
4267,4650,3G,1.0,1.0,0.0,0.0
4268,4595,,,,,
4269,4593,,,,,
4270,4590,,,,,
4271,4591,,,,,
4272,4592,3G,1.0,1.0,0.0,0.0
4273,4581,,,,,
4274,4582,3G,1.0,1.0,0.0,0.0
4275,4583,,,,,
4276,4585,3G,1.0,1.0,0.0,0.0
4277,4586,2G,1.0,0.0,0.0,0.0
4278,4598,3G,1.0,1.0,0.0,0.0
4279,4599,3G,1.0,1.0,0.0,0.0
4280,4600,3G,1.0,1.0,0.0,0.0
4281,4601,2G,1.0,0.0,0.0,0.0
4282,4602,3G,1.0,1.0,0.0,0.0
4283,4603,2G,1.0,0.0,0.0,0.0
4284,4607,3G,1.0,1.0,0.0,0.0
4285,4608,3G,1.0,1.0,0.0,0.0
4286,4557,,,,,
4287,4556,,,,,
4288,4506,3G,1.0,1.0,0.0,0.0
4289,4467,3G,1.0,1.0,0.0,0.0
4290,4466,3G,1.0,1.0,0.0,0.0
4291,4388,3G,1.0,1.0,0.0,0.0
4292,4345,3G,1.0,1.0,0.0,0.0
4293,4310,3G,1.0,1.0,0.0,0.0
4294,4304,3G,1.0,1.0,0.0,0.0
4295,4313,3G,1.0,1.0,0.0,0.0
4296,4311,3G,1.0,1.0,0.0,0.0
4297,4244,3G,1.0,1.0,0.0,0.0
4298,3902,,,,,
4299,3903,3G,1.0,1.0,0.0,0.0
4300,4760,3G,1.0,1.0,0.0,0.0
4301,3784,3G,1.0,1.0,0.0,0.0
4302,4042,2G,1.0,0.0,0.0,0.0
4303,3785,,,,,
4304,4290,3G,1.0,1.0,0.0,0.0
4305,3791,,,,,
4306,3790,,,,,
4307,4073,2G,1.0,0.0,0.0,0.0
4308,3391,3G,1.0,1.0,0.0,0.0
4309,3737,2G,1.0,0.0,0.0,0.0
4310,3603,2G,1.0,0.0,0.0,0.0
4311,3602,2G,1.0,0.0,0.0,0.0
4312,3601,2G,1.0,0.0,0.0,0.0
4313,4078,2G,1.0,0.0,0.0,0.0
4314,4341,2G,1.0,0.0,0.0,0.0
4315,4342,2G,1.0,0.0,0.0,0.0
4316,3604,2G,1.0,0.0,0.0,0.0
4317,3600,2G,1.0,0.0,0.0,0.0
4318,3491,3G,1.0,1.0,0.0,0.0
4319,3727,3G,1.0,1.0,0.0,0.0
4320,3485,3G,1.0,1.0,0.0,0.0
4321,3423,3G,1.0,1.0,0.0,0.0
4322,3489,3G,1.0,1.0,0.0,0.0
4323,3244,2G,1.0,0.0,0.0,0.0
4324,3197,,,,,
